AOC_CODE,RANK_TITLE,OFFICER_SEX,OFFICER_RACE,OFFICER_AGE_RANGE,OFFICER_AGE,OFFICER_DIVISION,OFFICER_ASSIGNMENT,OFFICER_YEARS_SWORN,ObjectId
7087,POLICE SERGEANT                    ,M,W ,30 - 39,36,5TH DIVISION                                           ,DETECTIVES                                             ,9,1574
7088,POLICE OFFICER                     ,M,W ,30 - 39,38,CANINE UNIT                                            ,3RD PLATOON                                            ,9,1575
7090,POLICE SERGEANT                    ,M,W ,30 - 39,33,7TH DIVISION                                           ,2ND PLATOON                                            ,9,1576
7091,POLICE OFFICER                     ,M,W ,50 - 59,52,5TH DIVISION                                           ,DETECTIVES                                             ,9,1577
7094,POLICE OFFICER                     ,F,W ,30 - 39,36,4TH DIVISION                                           ,1ST PLATOON                                            ,9,1578
7095,POLICE OFFICER                     ,M,W ,30 - 39,37,8TH DIVISION                                           ,1ST PLATOON                                            ,9,1579
7098,POLICE OFFICER                     ,M,W ,30 - 39,39,8TH DIVISION                                           ,2ND PLATOON                                            ,9,1580
7097,POLICE OFFICER                     ,F,W ,40 - 49,42,CIS SPECIAL VICTIMS                                    ,SEX CRIMES                                             ,9,1581
7099,POLICE OFFICER                     ,M,W ,30 - 39,35,9TH DIVISION                                           ,SQUAD 3                                                ,9,1582
7100,POLICE OFFICER                     ,M,B ,30 - 39,35,7TH DIVISION                                           ,1ST PLATOON                                            ,9,1583
7101,POLICE SERGEANT                    ,M,B ,30 - 39,39,4TH DIVISION                                           ,2ND PLATOON                                            ,9,1584
7103,POLICE OFFICER                     ,M,B ,30 - 39,33,4TH DIVISION                                           ,1ST PLATOON                                            ,9,1585
7104,POLICE SERGEANT                    ,M,B ,40 - 49,40,7TH DIVISION                                           ,2ND PLATOON                                            ,9,1586
7071,POLICE OFFICER                     ,M,W ,30 - 39,32,MAJOR CASE UNIT                                        ,MAJOR CASE SQUAD                                       ,9,1587
7105,POLICE OFFICER                     ,M,W ,30 - 39,32,8TH DIVISION                                           ,1ST PLATOON                                            ,9,1588
7106,POLICE OFFICER                     ,M,W ,40 - 49,41,7TH DIVISION                                           ,2ND PLATOON                                            ,9,1589
7107,POLICE OFFICER                     ,M,B ,40 - 49,42,2ND DIVISION                                           ,3RD PLATOON                                            ,9,1590
7108,POLICE OFFICER                     ,M,W ,50 - 59,57,6TH DIVISION                                           ,3RD PLATOON                                            ,9,1591
7102,POLICE OFFICER                     ,M,W ,30 - 39,38,2ND DIVISION                                           ,1ST PLATOON                                            ,9,1592
7068,POLICE OFFICER                     ,M,W ,40 - 49,42,5TH DIVISION                                           ,1ST PLATOON                                            ,10,1593
7110,POLICE OFFICER                     ,M,W ,50 - 59,59,CIS ROBBERY                                            ,2ND PLATOON                                            ,9,1594
7111,POLICE OFFICER                     ,M,W ,40 - 49,45,8TH DIVISION                                           ,1ST PLATOON                                            ,8,1595
7112,POLICE OFFICER                     ,M,B ,40 - 49,40,PUBLIC INFORMATION OFFICE                              ,COMMUNITY ENGAGEMENT UNIT                              ,9,1596
7113,POLICE SERGEANT                    ,M,W ,30 - 39,32,7TH DIVISION                                           ,2ND PLATOON                                            ,9,1597
7115,POLICE OFFICER                     ,M,B ,30 - 39,38,3RD DIVISION                                           ,2ND PLATOON                                            ,9,1598
7114,POLICE LIEUTENANT                  ,M,A ,30 - 39,33,CIS SPECIAL VICTIMS                                    ,STAFF                                                  ,9,1599
7117,POLICE OFFICER                     ,M,B ,30 - 39,34,VEHICLE IMPOUNDMENT                                    ,STAFF                                                  ,9,1600
7334,POLICE OFFICER                     ,M,W ,30 - 39,34,4TH DIVISION                                           ,DETECTIVES                                             ,7,1601
7336,POLICE OFFICER                     ,M,W ,30 - 39,36,3RD DIVISION                                           ,1ST PLATOON                                            ,7,1602
7337,POLICE SERGEANT                    ,M,W ,30 - 39,35,4TH DIVISION                                           ,2ND PLATOON                                            ,7,1603
7338,POLICE OFFICER                     ,M,W ,30 - 39,35,6TH DIVISION                                           ,1ST PLATOON                                            ,7,1604
7339,POLICE OFFICER                     ,M,W ,40 - 49,41,3RD DIVISION                                           ,1ST PLATOON                                            ,7,1605
